Fecha,trend
2012-12-03,16.90523630136986
2012-12-04,16.899696347031963
2012-12-05,16.89589611872146
2012-12-06,16.884344748858446
2012-12-07,16.86547260273972
2012-12-08,16.852698630136985
2012-12-09,16.84086529680365
2012-12-10,16.826239726027396
2012-12-11,16.83008904109589
2012-12-12,16.84546118721461
2012-12-13,16.859583333333333
2012-12-14,16.866545662100457
2012-12-15,16.869775114155253
2012-12-16,16.87453310502283
2012-12-17,16.859073059360732
2012-12-18,16.84072602739726
2012-12-19,16.830025114155248
2012-12-20,16.825573059360728
2012-12-21,16.82427397260274
2012-12-22,16.825052511415524
2012-12-23,16.828265981735157
2012-12-24,16.820708904109587
2012-12-25,16.810840182648402
2012-12-26,16.799843607305935
2012-12-27,16.781988584474885
2012-12-28,16.77707420091324
2012-12-29,16.789520547945205
2012-12-30,16.80966780821918
2012-12-31,16.823786529680365
2013-01-01,16.832355022831052
2013-01-02,16.835463470319635
2013-01-03,16.84799885844749
2013-01-04,16.8720502283105
2013-01-05,16.891899543378997
2013-01-06,16.909974885844747
2013-01-07,16.92856392694064
2013-01-08,16.94487100456621
2013-01-09,16.963689497716892
2013-01-10,16.97944520547945
2013-01-11,16.98632191780822
2013-01-12,16.98071917808219
2013-01-13,16.983940639269406
2013-01-14,16.989753424657533
2013-01-15,16.987487442922372
2013-01-16,16.98068607305936
2013-01-17,16.972802511415523
2013-01-18,16.965030821917807
2013-01-19,16.965042237442923
2013-01-20,16.962134703196348
2013-01-21,16.95719178082192
2013-01-22,16.95251484018265
2013-01-23,16.950471461187213
2013-01-24,16.947237442922372
2013-01-25,16.94185388127854
2013-01-26,16.93125913242009
2013-01-27,16.918019406392695
2013-01-28,16.906486301369863
2013-01-29,16.901630136986302
2013-01-30,16.90303881278539
2013-01-31,16.910228310502283
2013-02-01,16.908579908675797
2013-02-02,16.90087899543379
2013-02-03,16.89890525114155
2013-02-04,16.90949200913242
2013-02-05,16.918904109589043
2013-02-06,16.915232876712327
2013-02-07,16.90165296803653
2013-02-08,16.89136301369863
2013-02-09,16.878181506849316
2013-02-10,16.87646689497717
2013-02-11,16.885947488584474
2013-02-12,16.89413584474886
2013-02-13,16.906593607305936
2013-02-14,16.9369897260274
2013-02-15,16.952858447488584
2013-02-16,16.950673515981734
2013-02-17,16.947714611872144
2013-02-18,16.949399543378995
2013-02-19,16.94929908675799
2013-02-20,16.94899315068493
2013-02-21,16.94753082191781
2013-02-22,16.951109589041096
2013-02-23,16.96348401826484
2013-02-24,16.971331050228308
2013-02-25,16.974236301369864
2013-02-26,16.978884703196346
2013-02-27,16.978578767123288
2013-02-28,16.970455479452056
2013-03-01,16.96467694063927
2013-03-02,16.96721803652968
2013-03-03,16.97351826484018
2013-03-04,16.984461187214613
2013-03-05,16.996615296803654
2013-03-06,17.002569634703192
2013-03-07,16.9985799086758
2013-03-08,16.990005707762556
2013-03-09,16.978133561643837
2013-03-10,16.968208904109588
2013-03-11,16.96018378995434
2013-03-12,16.9583801369863
2013-03-13,16.95641780821918
2013-03-14,16.944753424657534
2013-03-15,16.941972602739725
2013-03-16,16.944214611872148
2013-03-17,16.945076484018266
2013-03-18,16.94833219178082
2013-03-19,16.949497716894978
2013-03-20,16.943600456621006
2013-03-21,16.938754566210044
2013-03-22,16.932044520547947
2013-03-23,16.932493150684934
2013-03-24,16.931186073059358
2013-03-25,16.944218036529684
2013-03-26,16.959404109589045
2013-03-27,16.97726369863014
2013-03-28,16.997317351598177
2013-03-29,17.018845890410958
2013-03-30,17.028872146118722
2013-03-31,17.029683789954337
2013-04-01,17.034767123287672
2013-04-02,17.04352625570776
2013-04-03,17.054864155251142
2013-04-04,17.06519063926941
2013-04-05,17.067915525114156
2013-04-06,17.064906392694063
2013-04-07,17.062485159817356
2013-04-08,17.054218036529683
2013-04-09,17.04390182648402
2013-04-10,17.030440639269408
2013-04-11,17.01981164383562
2013-04-12,17.015547945205483
2013-04-13,17.01038470319635
2013-04-14,17.01048059360731
2013-04-15,17.012139269406397
2013-04-16,17.023066210045663
2013-04-17,17.033472602739725
2013-04-18,17.039800228310504
2013-04-19,17.052578767123286
2013-04-20,17.066471461187213
2013-04-21,17.073617579908678
2013-04-22,17.07919520547945
2013-04-23,17.078617579908677
2013-04-24,17.078272831050228
2013-04-25,17.08175
2013-04-26,17.080933789954337
2013-04-27,17.079521689497717
2013-04-28,17.075464611872146
2013-04-29,17.08957305936073
2013-04-30,17.102170091324204
2013-05-01,17.104383561643836
2013-05-02,17.10149771689498
2013-05-03,17.09309360730594
2013-05-04,17.087980593607305
2013-05-05,17.094924657534246
2013-05-06,17.09611757990868
2013-05-07,17.11596689497717
2013-05-08,17.123639269406393
2013-05-09,17.137905251141554
2013-05-10,17.144715753424656
2013-05-11,17.142189497716895
2013-05-12,17.145420091324205
2013-05-13,17.150752283105025
2013-05-14,17.1668698630137
2013-05-15,17.18158904109589
2013-05-16,17.17531506849315
2013-05-17,17.156275114155253
2013-05-18,17.13391095890411
2013-05-19,17.11528082191781
2013-05-20,17.104587899543382
2013-05-21,17.09803881278539
2013-05-22,17.086601598173516
2013-05-23,17.076742009132424
2013-05-24,17.06963470319635
2013-05-25,17.049984018264844
2013-05-26,17.028527397260277
2013-05-27,17.001795662100456
2013-05-28,16.98200570776256
2013-05-29,16.976923515981735
2013-05-30,16.980584474885845
2013-05-31,16.96548287671233
2013-06-01,16.957398401826485
2013-06-02,16.95676484018265
2013-06-03,16.95432876712329
2013-06-04,16.953094748858447
2013-06-05,16.94503881278539
2013-06-06,16.936568493150684
2013-06-07,16.927892694063928
2013-06-08,16.911
2013-06-09,16.893890410958903
2013-06-10,16.89059703196347
2013-06-11,16.89435502283105
2013-06-12,16.90611872146119
2013-06-13,16.91294748858448
2013-06-14,16.918783105022833
2013-06-15,16.90746803652968
2013-06-16,16.890510273972602
2013-06-17,16.869787671232878
2013-06-18,16.85855707762557
2013-06-19,16.85668607305936
2013-06-20,16.851085616438354
2013-06-21,16.833527397260276
2013-06-22,16.80666894977169
2013-06-23,16.78372260273973
2013-06-24,16.77620662100457
2013-06-25,16.785883561643836
2013-06-26,16.785455479452054
2013-06-27,16.787929223744293
2013-06-28,16.812414383561645
2013-06-29,16.825030821917807
2013-06-30,16.82993378995434
2013-07-01,16.826754566210045
2013-07-02,16.829680365296802
2013-07-03,16.840374429223743
2013-07-04,16.863922374429222
2013-07-05,16.882382420091325
2013-07-06,16.89715525114155
2013-07-07,16.910513698630137
2013-07-08,16.929335616438358
2013-07-09,16.941341324200916
2013-07-10,16.949446347031966
2013-07-11,16.959364155251144
2013-07-12,16.95256506849315
2013-07-13,16.946986301369865
2013-07-14,16.94220890410959
2013-07-15,16.94633219178082
2013-07-16,16.957643835616437
2013-07-17,16.965413242009134
2013-07-18,16.96398287671233
2013-07-19,16.953739726027397
2013-07-20,16.93831392694064
2013-07-21,16.932239726027397
2013-07-22,16.933245433789956
2013-07-23,16.933017123287673
2013-07-24,16.94340410958904
2013-07-25,16.945769406392696
2013-07-26,16.940229452054794
2013-07-27,16.95073401826484
2013-07-28,16.94616780821918
2013-07-29,16.94850228310502
2013-07-30,16.949739726027396
2013-07-31,16.9568801369863
2013-08-01,16.96088812785388
2013-08-02,16.972711187214614
2013-08-03,16.972509132420093
2013-08-04,16.962210045662097
2013-08-05,16.960456621004568
2013-08-06,16.965034246575343
2013-08-07,16.971805936073057
2013-08-08,16.977550228310502
2013-08-09,16.98251712328767
2013-08-10,16.986392694063923
2013-08-11,16.985638127853882
2013-08-12,16.989139269406394
2013-08-13,16.984980593607304
2013-08-14,16.98180593607306
2013-08-15,16.98516894977169
2013-08-16,16.995019406392693
2013-08-17,16.99459132420091
2013-08-18,16.993242009132416
2013-08-19,16.98510616438356
2013-08-20,16.979238584474885
2013-08-21,16.97676141552511
2013-08-22,16.97793721461187
2013-08-23,16.97898401826484
2013-08-24,16.972672374429223
2013-08-25,16.97439497716895
2013-08-26,16.986859589041096
2013-08-27,17.000712328767122
2013-08-28,17.016398401826486
2013-08-29,17.032901826484018
2013-08-30,17.049083333333332
2013-08-31,17.05966210045662
2013-09-01,17.076305936073062
2013-09-02,17.07683105022831
2013-09-03,17.077672374429223
2013-09-04,17.08594520547945
2013-09-05,17.084891552511415
2013-09-06,17.07913926940639
2013-09-07,17.08572716894977
2013-09-08,17.08984589041096
2013-09-09,17.09844520547945
2013-09-10,17.10096118721461
2013-09-11,17.108172374429223
2013-09-12,17.115320776255707
2013-09-13,17.119544520547947
2013-09-14,17.127670091324198
2013-09-15,17.138765981735162
2013-09-16,17.1512899543379
2013-09-17,17.167211187214612
2013-09-18,17.18993378995434
2013-09-19,17.205098173515985
2013-09-20,17.21562671232877
2013-09-21,17.22204109589041
2013-09-22,17.226642694063926
2013-09-23,17.223248858447487
2013-09-24,17.223320776255704
2013-09-25,17.217584474885847
2013-09-26,17.20731621004566
2013-09-27,17.193655251141553
2013-09-28,17.176421232876713
2013-09-29,17.16564611872146
2013-09-30,17.168430365296803
2013-10-01,17.172293378995434
2013-10-02,17.170660958904108
2013-10-03,17.172175799086755
2013-10-04,17.171551369863018
2013-10-05,17.18762214611872
2013-10-06,17.208397260273973
2013-10-07,17.22730593607306
2013-10-08,17.245464611872144
2013-10-09,17.26453881278539
2013-10-10,17.28101598173516
2013-10-11,17.29478881278539
2013-10-12,17.31100456621005
2013-10-13,17.32244063926941
2013-10-14,17.32507876712329
2013-10-15,17.32741894977169
2013-10-16,17.328928082191783
2013-10-17,17.33135159817352
2013-10-18,17.335038812785392
2013-10-19,17.328260273972607
2013-10-20,17.327438356164386
2013-10-21,17.32440753424658
2013-10-22,17.31816780821918
2013-10-23,17.314866438356166
2013-10-24,17.306308219178085
2013-10-25,17.29561872146119
2013-10-26,17.28813812785388
2013-10-27,17.297204337899544
2013-10-28,17.323101598173515
2013-10-29,17.35223059360731
2013-10-30,17.37543721461187
2013-10-31,17.393977168949775
2013-11-01,17.411786529680366
2013-11-02,17.41745890410959
2013-11-03,17.42299086757991
2013-11-04,17.428890410958907
2013-11-05,17.438018264840185
2013-11-06,17.440761415525117
2013-11-07,17.447745433789954
2013-11-08,17.45966894977169
2013-11-09,17.474037671232878
2013-11-10,17.48642579908676
2013-11-11,17.496671232876714
2013-11-12,17.50025
2013-11-13,17.498407534246574
2013-11-14,17.520280821917808
2013-11-15,17.54661187214612
2013-11-16,17.579724885844747
2013-11-17,17.605946347031963
2013-11-18,17.62158789954338
2013-11-19,17.626664383561643
2013-11-20,17.62194292237443
2013-11-21,17.615579908675798
2013-11-22,17.608843607305936
2013-11-23,17.59981621004566
2013-11-24,17.59204337899543
2013-11-25,17.587731735159814
2013-11-26,17.59431735159817
2013-11-27,17.608101598173516
2013-11-28,17.618260273972602
2013-11-29,17.623043378995433
2013-11-30,17.62404223744292
2013-12-01,17.62782420091324
2013-12-02,17.632390410958905
2013-12-03,17.637618721461187
2013-12-04,17.636512557077623
2013-12-05,17.626866438356164
2013-12-06,17.629381278538812
2013-12-07,17.64354337899543
2013-12-08,17.659601598173516
2013-12-09,17.670490867579908
2013-12-10,17.68064726027397
2013-12-11,17.689234018264838
2013-12-12,17.69331621004566
2013-12-13,17.696850456621004
2013-12-14,17.704126712328765
2013-12-15,17.704319634703197
2013-12-16,17.70034703196347
2013-12-17,17.71398287671233
2013-12-18,17.735674657534247
2013-12-19,17.74895319634703
2013-12-20,17.754826484018267
2013-12-21,17.75179680365297
2013-12-22,17.74539497716895
2013-12-23,17.726713470319634
2013-12-24,17.707175799086755
2013-12-25,17.6951598173516
2013-12-26,17.68405365296804
2013-12-27,17.679246575342464
2013-12-28,17.667084474885844
2013-12-29,17.654265981735158
2013-12-30,17.641625570776256
2013-12-31,17.6246198630137
2014-01-01,17.60309817351598
2014-01-02,17.57579223744292
2014-01-03,17.556106164383557
2014-01-04,17.53859703196347
2014-01-05,17.50934817351598
2014-01-06,17.48668721461187
2014-01-07,17.468156392694063
2014-01-08,17.451877853881278
2014-01-09,17.43581506849315
2014-01-10,17.42044406392694
2014-01-11,17.41288242009132
2014-01-12,17.41754908675799
2014-01-13,17.42430821917808
2014-01-14,17.428448630136984
2014-01-15,17.43565296803653
2014-01-16,17.44142465753424
2014-01-17,17.4351700913242
2014-01-18,17.410384703196346
2014-01-19,17.390922374429223
2014-01-20,17.381328767123286
2014-01-21,17.380455479452053
2014-01-22,17.382585616438355
2014-01-23,17.378359589041096
2014-01-24,17.373372146118722
2014-01-25,17.377037671232877
2014-01-26,17.39715182648402
2014-01-27,17.421326484018266
2014-01-28,17.43408789954338
2014-01-29,17.438365296803653
2014-01-30,17.439456621004567
2014-01-31,17.421815068493153
2014-02-01,17.409761415525118
2014-02-02,17.405748858447488
2014-02-03,17.402630136986303
2014-02-04,17.400496575342466
2014-02-05,17.405358447488588
2014-02-06,17.416407534246574
2014-02-07,17.42523287671233
2014-02-08,17.424074200913243
2014-02-09,17.416925799086762
2014-02-10,17.406818493150688
2014-02-11,17.401146118721464
2014-02-12,17.39167579908676
2014-02-13,17.373780821917812
2014-02-14,17.35939155251142
2014-02-15,17.347100456621003
2014-02-16,17.34364497716895
2014-02-17,17.34125114155251
2014-02-18,17.33158219178082
2014-02-19,17.31738242009132
2014-02-20,17.303390410958905
2014-02-21,17.289449771689497
2014-02-22,17.280294520547947
2014-02-23,17.27349885844749
2014-02-24,17.272036529680364
2014-02-25,17.278365296803656
2014-02-26,17.28262785388128
2014-02-27,17.289067351598174
2014-02-28,17.298551369863016
2014-03-01,17.30717237442923
2014-03-02,17.316231735159818
2014-03-03,17.32703881278539
2014-03-04,17.335326484018264
2014-03-05,17.33512214611872
2014-03-06,17.329277397260274
2014-03-07,17.336383561643835
2014-03-08,17.338561643835618
2014-03-09,17.335512557077628
2014-03-10,17.33926940639269
2014-03-11,17.343812785388124
2014-03-12,17.34030479452055
2014-03-13,17.335182648401826
2014-03-14,17.33758904109589
2014-03-15,17.341351598173517
2014-03-16,17.34104109589041
2014-03-17,17.331110730593608
2014-03-18,17.31858904109589
2014-03-19,17.303624429223746
2014-03-20,17.290277397260276
2014-03-21,17.27594634703196
2014-03-22,17.26846803652968
2014-03-23,17.254860730593606
2014-03-24,17.236287671232876
2014-03-25,17.214835616438357
2014-03-26,17.19838127853881
2014-03-27,17.183205479452052
2014-03-28,17.170469178082193
2014-03-29,17.157552511415524
2014-03-30,17.153756849315066
2014-03-31,17.155063926940638
2014-04-01,17.15671232876712
2014-04-02,17.157439497716894
2014-04-03,17.15519634703196
2014-04-04,17.151651826484017
2014-04-05,17.153672374429224
2014-04-06,17.152437214611872
2014-04-07,17.151439497716893
2014-04-08,17.155831050228308
2014-04-09,17.162910958904106
2014-04-10,17.163171232876714
2014-04-11,17.16077625570776
2014-04-12,17.158093607305936
2014-04-13,17.155123287671234
2014-04-14,17.148641552511414
2014-04-15,17.142366438356163
2014-04-16,17.133939497716895
2014-04-17,17.13881621004566
2014-04-18,17.144455479452056
2014-04-19,17.149318493150687
2014-04-20,17.15589497716895
2014-04-21,17.163569634703194
2014-04-22,17.169003424657532
2014-04-23,17.176949771689497
2014-04-24,17.1720502283105
2014-04-25,17.17006735159817
2014-04-26,17.17963698630137
2014-04-27,17.183294520547946
2014-04-28,17.18617465753425
2014-04-29,17.189853881278538
2014-04-30,17.203025114155253
2014-05-01,17.222246575342467
2014-05-02,17.238390410958907
2014-05-03,17.250601598173517
2014-05-04,17.254657534246576
2014-05-05,17.249060502283108
2014-05-06,17.24245890410959
2014-05-07,17.224955479452053
2014-05-08,17.220149543378994
2014-05-09,17.224021689497718
2014-05-10,17.217397260273973
2014-05-11,17.21195091324201
2014-05-12,17.199277397260275
2014-05-13,17.197810502283104
2014-05-14,17.19791095890411
2014-05-15,17.205199771689497
2014-05-16,17.212963470319636
2014-05-17,17.222617579908675
2014-05-18,17.2379600456621
2014-05-19,17.25043721461187
2014-05-20,17.25368150684931
2014-05-21,17.262425799086756
2014-05-22,17.285423515981734
2014-05-23,17.30384703196347
2014-05-24,17.324342465753425
2014-05-25,17.355833333333333
